4033;CA-2016-169957;26/09/16;30/09/16;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Covington;Washington;98042;West;OFF-PA-10004040;Office Supplies;Paper;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);29.09.00;5;0;14.651
4034;CA-2016-169957;26/09/16;30/09/16;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Covington;Washington;98042;West;TEC-AC-10003063;Technology;Accessories;Micro Innovations USB RF Wireless Keyboard with Mouse;100;4;0;21
4035;US-2016-108777;12/12/16;12/12/16;Same Day;JM-15655;Jim Mitchum;Corporate;United States;Lorain;Ohio;44052;East;OFF-BI-10003982;Office Supplies;Binders;Wilson Jones Century Plastic Molded Ring Binders;18.693;3;00.07;-143.313
4036;US-2016-108777;12/12/16;12/12/16;Same Day;JM-15655;Jim Mitchum;Corporate;United States;Lorain;Ohio;44052;East;TEC-AC-10002567;Technology;Accessories;Logitech G602 Wireless Gaming Mouse;383.952;6;00.02;767.904
4037;CA-2015-148859;28/12/15;01/01/16;Standard Class;FH-14350;Fred Harton;Consumer;United States;Chicago;Illinois;60623;Central;OFF-ST-10004950;Office Supplies;Storage;Tenex Personal Filing Tote With Secure Closure Lid. Black/Frost;24.816;2;00.02;1.551
4038;CA-2014-110786;29/12/14;02/01/15;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;San Francisco;California;94110;West;FUR-FU-10000550;Furniture;Furnishings;Stacking Trays by OIC;24.09.00;5;0;8.217
4039;CA-2014-110786;29/12/14;02/01/15;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;San Francisco;California;94110;West;OFF-PA-10000528;Office Supplies;Paper;Xerox 1981;21.12;4;0;9.504
4040;CA-2014-110786;29/12/14;02/01/15;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;San Francisco;California;94110;West;TEC-MA-10003183;Technology;Machines;DYMO CardScan Personal V9 Business Card Scanner;767.952;6;00.02;287.982
4041;CA-2014-110786;29/12/14;02/01/15;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;San Francisco;California;94110;West;OFF-BI-10003305;Office Supplies;Binders;Avery Hanging File Binders;14.352;3;00.02;46.644
4042;CA-2014-110786;29/12/14;02/01/15;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;San Francisco;California;94110;West;TEC-PH-10001425;Technology;Phones;Mophie Juice Pack Helium for iPhone;191.976;3;00.02;191.976
4043;CA-2014-110786;29/12/14;02/01/15;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;San Francisco;California;94110;West;OFF-LA-10001474;Office Supplies;Labels;Avery 477;274.77;9;0;1.263.942
4044;CA-2014-110786;29/12/14;02/01/15;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;San Francisco;California;94110;West;FUR-FU-10000672;Furniture;Furnishings;"Executive Impressions 10"" Spectator Wall Clock";70.56.00;6;0;239.904
4045;CA-2015-137750;25/06/15;30/06/15;Standard Class;JF-15565;Jill Fjeld;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10001979;Furniture;Furnishings;Dana Halogen Swing-Arm Architect Lamp;204.85;5;0;57.358
4046;CA-2015-136378;02/04/15;07/04/15;Standard Class;CS-11845;Cari Sayre;Corporate;United States;Houston;Texas;77070;Central;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;9.156;3;00.08;-13.734
4047;CA-2017-100356;21/10/17;25/10/17;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Chicago;Illinois;60653;Central;OFF-AP-10002191;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;23.992;2;00.08;-623.792
4048;US-2015-166520;16/07/15;19/07/15;First Class;KE-16420;Katrina Edelman;Corporate;United States;New York City;New York;10035;East;OFF-PA-10000501;Office Supplies;Paper;Petty Cash Envelope;80.88;3;0;396.312
4049;US-2015-166520;16/07/15;19/07/15;First Class;KE-16420;Katrina Edelman;Corporate;United States;New York City;New York;10035;East;TEC-AC-10001990;Technology;Accessories;Kensington Orbit Wireless Mobile Trackball for PC and Mac;599.09.00;10;0;191.968
4050;CA-2017-136350;24/06/17;26/06/17;Second Class;GA-14515;George Ashbrook;Consumer;United States;New York City;New York;10011;East;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded. Beveled Mat for Medium Pile Carpeting;276.69;3;0;498.042
4051;CA-2017-136350;24/06/17;26/06/17;Second Class;GA-14515;George Ashbrook;Consumer;United States;New York City;New York;10011;East;FUR-CH-10001891;Furniture;Chairs;Global Deluxe Office Fabric Chairs;172.764;2;00.01;326.332
4052;CA-2014-122931;29/09/14;03/10/14;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-AR-10003469;Office Supplies;Art;Nontoxic Chalk;4.224;3;00.02;14.784
4053;CA-2014-122931;29/09/14;03/10/14;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-TA-10004175;Furniture;Tables;"Hon 30"" x 60"" Table with Locking Drawer";409.272;2;00.04;-818.544
4054;CA-2014-122931;29/09/14;03/10/14;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-LA-10002945;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters. 1 1/8 x 3 1/2. White;55.44.00;11;00.02;18.018
4055;CA-2014-122931;29/09/14;03/10/14;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10000533;Office Supplies;Paper;Southworth Parchment Paper & Envelopes;20.928;4;00.02;68.016
4056;CA-2014-122931;29/09/14;03/10/14;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;1.801.632;6;00.02;-337.806
4057;CA-2014-122931;29/09/14;03/10/14;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-TA-10004147;Furniture;Tables;Hon 4060 Series Tables;67.176;1;00.04;-201.528
4058;CA-2014-163034;24/11/14;28/11/14;Standard Class;DK-12985;Darren Koutras;Consumer;United States;Chicago;Illinois;60610;Central;OFF-ST-10000046;Office Supplies;Storage;Fellowes Super Stor/Drawer Files;646.02.00;5;00.02;-80.775
4059;CA-2015-124058;20/11/15;24/11/15;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Oakland;California;94601;West;TEC-PH-10004774;Technology;Phones;Gear Head AU3700S Headset;72.744;7;00.02;-154.581
4060;CA-2015-124058;20/11/15;24/11/15;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Oakland;California;94601;West;FUR-CH-10000595;Furniture;Chairs;Safco Contoured Stacking Chairs;572.16.00;3;00.02;35.76
4061;CA-2016-129196;01/11/16;07/11/16;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Chicago;Illinois;60610;Central;TEC-AC-10002473;Technology;Accessories;Maxell 4.7GB DVD-R;68.112;3;00.02;178.794
4062;US-2015-138716;17/09/15;20/09/15;First Class;CS-11845;Cari Sayre;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10001628;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders. 6"" Capacity";25.032;3;00.02;78.225
4063;US-2016-122182;10/03/16;14/03/16;Standard Class;BD-11770;Bryan Davis;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10002800;Technology;Accessories;Plantronics Audio 478 Stereo USB Headset;39.992;1;00.02;74.985
4064;US-2014-130358;23/06/14;26/06/14;First Class;DL-13330;Denise Leinenbach;Consumer;United States;Concord;North Carolina;28027;South;OFF-AR-10002766;Office Supplies;Art;Prang Drawing Pencil Set;20.016;9;00.02;17.514
4065;US-2014-130358;23/06/14;26/06/14;First Class;DL-13330;Denise Leinenbach;Consumer;United States;Concord;North Carolina;28027;South;OFF-SU-10002522;Office Supplies;Supplies;Acme Kleen Earth Office Shears;3.104;1;00.02;2,425
4066;CA-2014-102673;01/11/14;05/11/14;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Charlotte;North Carolina;28205;South;OFF-FA-10003021;Office Supplies;Fasteners;Staples;07.52;5;00.02;01.41
4067;CA-2014-102673;01/11/14;05/11/14;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Charlotte;North Carolina;28205;South;OFF-AR-10000634;Office Supplies;Art;Newell 320;10.272;3;00.02;6,241666667
4068;CA-2014-102673;01/11/14;05/11/14;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Charlotte;North Carolina;28205;South;OFF-LA-10001771;Office Supplies;Labels;Avery 513;47.808;12;00.02;155.376
4069;CA-2014-102673;01/11/14;05/11/14;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Charlotte;North Carolina;28205;South;TEC-PH-10004434;Technology;Phones;Cisco IP Phone 7961G VoIP phone - Dark gray;978.84;9;00.02;1.101.195
4070;CA-2016-145303;28/08/16;31/08/16;First Class;TP-21415;Tom Prescott;Consumer;United States;Dallas;Texas;75081;Central;OFF-BI-10000050;Office Supplies;Binders;Angle-D Binders with Locking Rings. Label Holders;13.14;9;00.08;-21.681
4071;CA-2016-145303;28/08/16;31/08/16;First Class;TP-21415;Tom Prescott;Consumer;United States;Dallas;Texas;75081;Central;OFF-BI-10002414;Office Supplies;Binders;GBC ProClick Spines for 32-Hole Punch;10.024;4;00.08;-165.396
4072;CA-2016-145303;28/08/16;31/08/16;First Class;TP-21415;Tom Prescott;Consumer;United States;Dallas;Texas;75081;Central;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries. Planked Cherry Finish;1.563.728;2;00.32;-528.908
4073;CA-2015-156104;06/12/15;08/12/15;Second Class;NP-18685;Nora Pelletier;Home Office;United States;Indianapolis;Indiana;46203;Central;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;999.98;2;0;449.991
4074;US-2015-164308;24/09/15;27/09/15;First Class;SC-20680;Steve Carroll;Home Office;United States;Broken Arrow;Oklahoma;74012;Central;TEC-PH-10004120;Technology;Phones;AT&T 1080 Phone;821.94;6;0;2.137.044
4075;CA-2017-108112;15/11/17;20/11/17;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Miramar;Florida;33023;South;FUR-FU-10003553;Furniture;Furnishings;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";220.064;4;00.02;55.016
4076;CA-2017-108112;15/11/17;20/11/17;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Miramar;Florida;33023;South;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat. Rectangular Shaped";339.136;4;00.02;0
4077;CA-2015-100685;19/12/15;21/12/15;Second Class;SM-20950;Suzanne McNair;Corporate;United States;Omaha;Nebraska;68104;Central;OFF-BI-10003094;Office Supplies;Binders;Self-Adhesive Ring Binder Labels;07.04;2;0;33.088
4078;CA-2015-100685;19/12/15;21/12/15;Second Class;SM-20950;Suzanne McNair;Corporate;United States;Omaha;Nebraska;68104;Central;OFF-FA-10003472;Office Supplies;Fasteners;Bagged Rubber Bands;05.04;4;0;1,4
4079;CA-2015-100685;19/12/15;21/12/15;Second Class;SM-20950;Suzanne McNair;Corporate;United States;Omaha;Nebraska;68104;Central;OFF-PA-10001289;Office Supplies;Paper;White Computer Printout Paper by Universal;116.28.00;3;0;569.772
4080;CA-2015-165414;21/12/15;24/12/15;First Class;LS-17245;Lynn Smith;Consumer;United States;Jacksonville;North Carolina;28540;South;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;47.976;3;00.02;47.976
4081;CA-2016-140417;25/09/16;29/09/16;Standard Class;KE-16420;Katrina Edelman;Corporate;United States;Tigard;Oregon;97224;West;OFF-PA-10000380;Office Supplies;Paper;"REDIFORM Incoming/Outgoing Call Register. 11"" X 8 1/2"". 100 Messages";60.048;9;00.02;22.518
4082;CA-2016-140417;25/09/16;29/09/16;Standard Class;KE-16420;Katrina Edelman;Corporate;United States;Tigard;Oregon;97224;West;OFF-BI-10004828;Office Supplies;Binders;GBC Poly Designer Binding Covers;5.022;1;00.07;-35.154
4083;US-2017-151316;24/06/17;30/06/17;Standard Class;MC-17635;Matthew Clasen;Corporate;United States;Decatur;Illinois;62521;Central;OFF-BI-10004632;Office Supplies;Binders;Ibico Hi-Tech Manual Binding System;182.994;3;00.08;-3.202.395
4084;US-2017-151316;24/06/17;30/06/17;Standard Class;MC-17635;Matthew Clasen;Corporate;United States;Decatur;Illinois;62521;Central;OFF-PA-10000327;Office Supplies;Paper;Xerox 1971;10.272;3;00.02;03.21
4085;CA-2017-163692;07/09/17;09/09/17;First Class;Dp-13240;Dean percer;Home Office;United States;Phoenix;Arizona;85023;West;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;7.857;3;00.07;-60.237
4086;CA-2016-111913;04/08/16;06/08/16;Second Class;LC-16930;Linda Cazamias;Corporate;United States;Sacramento;California;95823;West;TEC-PH-10002275;Technology;Phones;Mitel 5320 IP Phone VoIP phone;302.384;2;00.02;302.384
4087;CA-2016-111913;04/08/16;06/08/16;Second Class;LC-16930;Linda Cazamias;Corporate;United States;Sacramento;California;95823;West;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;20.952;3;00.02;70.713
4088;CA-2016-111913;04/08/16;06/08/16;Second Class;LC-16930;Linda Cazamias;Corporate;United States;Sacramento;California;95823;West;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks. 9 1/2"" x 11"". Light Blue";11.784;3;00.02;39.771
4089;US-2014-156559;19/08/14;26/08/14;Standard Class;LH-16900;Lena Hernandez;Consumer;United States;Jonesboro;Arkansas;72401;South;FUR-BO-10000711;Furniture;Bookcases;Hon Metal Bookcases. Gray;638.82;9;0;1.724.814
4090;CA-2016-161473;01/04/16;05/04/16;Standard Class;TB-21175;Thomas Boland;Corporate;United States;New York City;New York;10035;East;OFF-LA-10001297;Office Supplies;Labels;Avery 473;20.07;2;0;9.936
4091;CA-2016-161473;01/04/16;05/04/16;Standard Class;TB-21175;Thomas Boland;Corporate;United States;New York City;New York;10035;East;OFF-SU-10001574;Office Supplies;Supplies;Acme Value Line Scissors;0,482638889;3;0;3.285
4092;CA-2016-161473;01/04/16;05/04/16;Standard Class;TB-21175;Thomas Boland;Corporate;United States;New York City;New York;10035;East;OFF-BI-10003305;Office Supplies;Binders;Avery Hanging File Binders;14.352;3;00.02;46.644
4093;CA-2017-166576;16/05/17;18/05/17;First Class;JM-15865;John Murray;Consumer;United States;Akron;Ohio;44312;East;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving. Black;221.024;2;00.02;-55.256
4094;CA-2015-102491;24/08/15;28/08/15;Standard Class;KW-16435;Katrina Willman;Consumer;United States;Florence;Kentucky;41042;South;TEC-MA-10000864;Technology;Machines;Cisco 9971 IP Video Phone Charcoal;3080;7;0;1416.08.00
4095;CA-2015-102491;24/08/15;28/08/15;Standard Class;KW-16435;Katrina Willman;Consumer;United States;Florence;Kentucky;41042;South;TEC-AC-10003289;Technology;Accessories;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;79.96;4;0;183.908
4096;CA-2015-102491;24/08/15;28/08/15;Standard Class;KW-16435;Katrina Willman;Consumer;United States;Florence;Kentucky;41042;South;TEC-PH-10001619;Technology;Phones;LG G3;587.97;3;0;1.705.113
4097;CA-2014-116904;23/09/14;28/09/14;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-PA-10004888;Office Supplies;Paper;Xerox 217;32.04.00;5;0;15.552
4098;CA-2014-116904;23/09/14;28/09/14;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-ST-10000736;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;404.09.00;5;0;16.196
4099;CA-2014-116904;23/09/14;28/09/14;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-BI-10001120;Office Supplies;Binders;Ibico EPK-21 Electric Binding System;9449.95;5;0;46.304.755
4100;CA-2014-116904;23/09/14;28/09/14;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-BI-10000301;Office Supplies;Binders;GBC Instant Report Kit;0,565277778;2;0;06.47
4101;US-2017-102288;19/06/17;23/06/17;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Houston;Texas;77095;Central;OFF-AP-10004655;Office Supplies;Appliances;Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day. Replacement Filter;2.264;1;00.08;-52.072
4102;US-2017-102288;19/06/17;23/06/17;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Houston;Texas;77095;Central;OFF-AP-10002906;Office Supplies;Appliances;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;0,308333333;1;00.08;-1.11
4103;US-2017-102288;19/06/17;23/06/17;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Houston;Texas;77095;Central;OFF-PA-10000740;Office Supplies;Paper;Xerox 1982;146.176;8;00.02;475.072
4104;CA-2017-137456;21/12/17;21/12/17;Same Day;RB-19465;Rick Bensley;Home Office;United States;Fremont;Nebraska;68025;Central;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;0,688888889;2;0;70.048
4105;US-2017-155999;07/08/17;13/08/17;Standard Class;JK-15370;Jay Kimmel;Consumer;United States;San Diego;California;92105;West;TEC-PH-10000439;Technology;Phones;GE DSL Phone Line Filter;159.96;5;00.02;179.955
4106;US-2017-155999;07/08/17;13/08/17;Standard Class;JK-15370;Jay Kimmel;Consumer;United States;San Diego;California;92105;West;OFF-BI-10000404;Office Supplies;Binders;Avery Printable Repositionable Plastic Tabs;0,594444444;2;00.02;4.644
4107;US-2016-148334;22/08/16;26/08/16;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Houston;Texas;77041;Central;OFF-BI-10003676;Office Supplies;Binders;GBC Standard Recycled Report Covers. Clear Plastic Sheets;4.312;2;00.08;-68.992
4108;CA-2015-105599;07/09/15;07/09/15;Same Day;MC-17275;Marc Crier;Consumer;United States;New York City;New York;10011;East;OFF-ST-10002486;Office Supplies;Storage;Eldon Shelf Savers Cubes and Bins;0,608333333;2;0;1,938888889
4109;CA-2015-105599;07/09/15;07/09/15;Same Day;MC-17275;Marc Crier;Consumer;United States;New York City;New York;10011;East;FUR-TA-10003837;Furniture;Tables;Anderson Hickey Conga Table Tops & Accessories;27.414;3;00.04;-141.639
4110;CA-2015-153717;25/12/15;01/01/16;Standard Class;DL-13495;Dionis Lloyd;Corporate;United States;Detroit;Michigan;48227;Central;TEC-PH-10002923;Technology;Phones;Logitech B530 USB Headset - headset - Full size. Binaural;73.98;2;0;199.746
