25;CA-2015-106320;25/09/15;30/09/15;;EB-13870;Emily Burns;Consumer;United States;Orem;Utah;84057;West;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;1044.63;3;0;2.402.649
26;CA-2016-121755;16/01/16;20/01/16;;EH-13945;Eric Hoffmann;Consumer;United States;Los Angeles;California;90049;West;OFF-BI-10001634;Office Supplies;Binders;Wilson Jones Active Use Binders;11.648;2;00.02;42.224
27;CA-2016-121755;16/01/16;20/01/16;;EH-13945;Eric Hoffmann;Consumer;United States;Los Angeles;California;90049;West;TEC-AC-10003027;Technology;Accessories;Imation 8GB Mini TravelDrive USB 2.0 Flash Drive;90.57.00;3;0;117.741
28;US-2015-150630;17/09/15;21/09/15;;TB-21520;Tracy Blumstein;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-BO-10004834;Furniture;Bookcases;Riverside Palais Royal Lawyers Bookcase. Royale Cherry Finish;3083.43.00;7;00.05;-16.650.522
29;US-2015-150630;17/09/15;21/09/15;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10000474;Office Supplies;Binders;Avery Recycled Flexi-View Covers for Binding Systems;9.618;2;00.07;-70.532
30;US-2015-150630;17/09/15;21/09/15;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";124.02.00;3;00.02;15.525
31;US-2015-150630;17/09/15;21/09/15;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-EN-10001509;Office Supplies;Envelopes;Poly String Tie Envelopes;3.264;2;00.02;11.016
32;US-2015-150630;17/09/15;21/09/15;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10004042;Office Supplies;Art;BOSTON Model 1800 Electric Pencil Sharpeners. Putty/Woodgrain;86.304;6;00.02;97.092
33;US-2015-150630;17/09/15;21/09/15;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10001525;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks. 14 7/8"" x 11"". Executive Red";6.858;6;00.07;-5.715
34;US-2015-150630;17/09/15;21/09/15;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10001683;Office Supplies;Art;Lumber Crayons;0,677777778;2;00.02;3.546
35;CA-2017-107727;19/10/17;23/10/17;Second Class;MA-17560;Matt Abelman;Home Office;United States;Houston;Texas;77095;Central;OFF-PA-10000249;Office Supplies;Paper;Easy-staple paper;29.472;3;00.02;99.468
36;CA-2016-117590;08/12/16;10/12/16;First Class;GH-14485;Gene Hale;Corporate;United States;Richardson;Texas;75080;Central;TEC-PH-10004977;Technology;Phones;GE 30524EE4;1.097.544;7;00.02;1.234.737
37;CA-2016-117590;08/12/16;10/12/16;First Class;GH-14485;Gene Hale;Corporate;United States;Richardson;Texas;75080;Central;FUR-FU-10003664;Furniture;Furnishings;Electrix Architect's Clamp-On Swing Arm Lamp. Black;190.92;5;00.06;-147.963
38;CA-2015-117415;27/12/15;31/12/15;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Houston;TX;77041;Central;OFF-EN-10002986;Office Supplies;Envelopes;"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes";113.328;9;00.02;35.415
39;CA-2015-117415;27/12/15;31/12/15;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Houston;TX;77041;Central;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases. Custom Colors;5.323.992;3;00.32;-469.764
40;CA-2015-117415;27/12/15;31/12/15;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Houston;Texas;77041;Central;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair. Dark Gray;212.058;3;00.03;-15.147.000
41;CA-2015-117415;27/12/15;31/12/15;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Houston;Texas;77041;Central;TEC-PH-10000486;Technology;Phones;Plantronics HL10 Handset Lifter;371.168;4;00.02;417.564
42;CA-2017-120999;10/09/17;15/09/17;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Naperville;Illinois;60540;Central;TEC-PH-10004093;Technology;Phones;Panasonic Kx-TS550;147.168;4;00.02;165.564
43;CA-2016-101343;17/07/16;22/07/16;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Los Angeles;California;90049;West;OFF-ST-10003479;Office Supplies;Storage;Eldon Base for stackable storage shelf. platinum;77.88;2;0;3.894
44;CA-2017-139619;19/09/17;23/09/17;Standard Class;ES-14080;Erin Smith;Corporate;United States;Melbourne;Florida;32935;South;OFF-ST-10003282;Office Supplies;Storage;Advantus 10-Drawer Portable Organizer. Chrome Metal Frame. Smoke Drawers;95.616;2;00.02;95.616
45;CA-2016-118255;11/03/16;13/03/16;First Class;ON-18715;Odella Nelson;Corporate;United States;Eagan;Minnesota;55122;Central;TEC-AC-10000171;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc. 25/Pack;45.98;2;0;197.714
46;CA-2016-118255;11/03/16;13/03/16;First Class;ON-18715;Odella Nelson;Corporate;United States;Eagan;Minnesota;55122;Central;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;17.46;2;0;82.062
47;CA-2014-146703;20/10/14;25/10/14;Second Class;PO-18865;Patrick O'Donnell;Consumer;United States;Westland;Michigan;48185;Central;OFF-ST-10001713;Office Supplies;Storage;Gould Plastics 9-Pocket Panel Bin. 18-3/8w x 5-1/4d x 20-1/2h. Black;211.96;4;0;84.784
48;CA-2016-169194;20/06/16;25/06/16;Standard Class;LH-16900;Lena Hernandez;Consumer;United States;Dover;Delaware;19901;East;TEC-AC-10002167;Technology;Accessories;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;45;3;0;0,232638889
49;CA-2016-169194;20/06/16;25/06/16;Standard Class;LH-16900;Lena Hernandez;Consumer;United States;Dover;Delaware;19901;East;TEC-PH-10003988;Technology;Phones;LF Elite 3D Dazzle Designer Hard Case Cover. Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;21.08;2;0;6.104
50;CA-2015-115742;18/04/15;22/04/15;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central;OFF-BI-10004410;Office Supplies;Binders;C-Line Peel & Stick Add-On Filing Pockets. 8-3/4 x 5-1/8. 10/Pack;38.22.00;6;0;179.634
51;CA-2015-115742;18/04/15;22/04/15;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central;OFF-LA-10002762;Office Supplies;Labels;Avery 485;75.18.00;6;0;353.346
52;CA-2015-115742;18/04/15;22/04/15;;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;06.16;2;0;29.568
53;CA-2015-115742;18/04/15;22/04/15;;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair. Black;89.99;1;0;170.981
54;CA-2016-105816;11/12/16;17/12/16;;JM-15265;Janet Molinari;Corporate;United States;New York City;New York;10024;East;OFF-FA-10000304;Office Supplies;Fasteners;Advantus Push Pins;15.26;7;0;62.566
55;CA-2016-105816;11/12/16;17/12/16;;JM-15265;Janet Molinari;Corporate;United States;New York City;New York;10024;East;TEC-PH-10002447;Technology;Phones;AT&T CL83451 4-Handset Telephone;1029.95;5;0;2.986.855
56;CA-2016-111682;17/06/16;18/06/16;;TB-21055;Ted Butterfield;Consumer;United States;Troy;New York;12180;East;OFF-ST-10000604;Office Supplies;Storage;Home/Office Personal File Carts;208.56.00;6;0;52.14.00
57;CA-2016-111682;17/06/16;18/06/16;;TB-21055;Ted Butterfield;Consumer;United States;Troy;New York;12180;East;OFF-PA-10001569;Office Supplies;Paper;Xerox 232;32.04.00;5;0;15.552
58;CA-2016-111682;17/06/16;18/06/16;;TB-21055;Ted Butterfield;Consumer;United States;Troy;New York;12180;East;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;319.41.00;5;00.01;7.098
59;CA-2016-111682;17/06/16;18/06/16;First Class;TB-21055;Ted Butterfield;Consumer;United States;Troy;New York;12180;East;OFF-PA-10000587;Office Supplies;Paper;Array Parchment Paper. Assorted Colors;14.56;2;0;69.888
60;CA-2016-111682;17/06/16;18/06/16;First Class;TB-21055;Ted Butterfield;Consumer;United States;Troy;New York;12180;East;TEC-AC-10002167;Technology;Accessories;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;30;2;0;03.03
61;CA-2016-111682;17/06/16;18/06/16;First Class;TB-21055;Ted Butterfield;Consumer;United States;Troy;New York;12180;East;OFF-BI-10001460;Office Supplies;Binders;Plastic Binding Combs;48.48.00;4;00.02;16.362
62;CA-2016-111682;17/06/16;18/06/16;First Class;TB-21055;Ted Butterfield;Consumer;United States;Troy;New York;12180;East;OFF-AR-10001868;Office Supplies;Art;Prang Dustless Chalk Sticks;0,088888889;1;0;0,058333333
63;CA-2015-135545;24/11/15;30/11/15;Standard Class;KM-16720;Kunst Miller;Consumer;United States;Los Angeles;California;90004;West;TEC-AC-10004633;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc. 3/Pack;0,609722222;2;0;61.512
64;CA-2015-135545;24/11/15;30/11/15;Standard Class;KM-16720;Kunst Miller;Consumer;United States;Los Angeles;California;90004;West;OFF-BI-10001078;Office Supplies;Binders;"Acco PRESSTEX Data Binder with Storage Hooks. Dark Blue. 14 7/8"" X 11""";25.824;6;00.02;93.612
65;CA-2015-135545;24/11/15;30/11/15;Standard Class;KM-16720;Kunst Miller;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10003892;Office Supplies;Paper;Xerox 1943;146.73;3;0;689.631
66;CA-2015-135545;24/11/15;30/11/15;Standard Class;KM-16720;Kunst Miller;Consumer;United States;Los Angeles;California;90004;West;FUR-FU-10000397;Furniture;Furnishings;Luxo Economy Swing Arm Lamp;79.76;4;0;223.328
67;US-2015-164175;30/04/15;05/05/15;Standard Class;PS-18970;Paul Stevenson;Home Office;United States;Chicago;Illinois;60610;Central;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair. Gray;213.115;5;00.03;-152.225
68;CA-2014-106376;05/12/14;10/12/14;Standard Class;BS-11590;Brendan Sweed;Corporate;United States;Gilbert;Arizona;85234;West;OFF-AR-10002671;Office Supplies;Art;Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener. Beige;1.113.024;8;00.02;1.113.024
69;CA-2014-106376;05/12/14;10/12/14;Standard Class;BS-11590;Brendan Sweed;Corporate;United States;Gilbert;Arizona;85234;West;TEC-PH-10002726;Technology;Phones;netTALK DUO VoIP Telephone Service;167.968;4;00.02;62.988.000
70;CA-2016-119823;04/06/16;06/06/16;First Class;KD-16270;Karen Daniels;Consumer;United States;Springfield;Virginia;22153;South;OFF-PA-10000482;Office Supplies;Paper;Snap-A-Way Black Print Carbonless Ruled Speed Letter. Triplicate;75.88;2;0;356.636
71;CA-2016-106075;18/09/16;23/09/16;Standard Class;HM-14980;Henry MacAllister;Consumer;United States;New York City;New York;10009;East;OFF-BI-10004654;Office Supplies;Binders;Avery Binding System Hidden Tab Executive Style Index Sets;4.616;1;00.02;1.731
72;CA-2017-114440;14/09/17;17/09/17;Second Class;TB-21520;Tracy Blumstein;Consumer;United States;Jackson;Michigan;49201;Central;OFF-PA-10004675;Office Supplies;Paper;"Telephone Message Books with Fax/Mobile Section. 5 1/2"" x 3 3/16""";19.05;3;0;8.763
73;US-2015-134026;26/04/15;02/05/15;Standard Class;JE-15745;Joel Eaton;Consumer;United States;Memphis;Tennessee;38109;South;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;831.936;8;00.02;-1.143.912
74;US-2015-134026;26/04/15;02/05/15;Standard Class;JE-15745;Joel Eaton;Consumer;United States;Memphis;Tennessee;38109;South;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet. Standard Lip. 36"" x 48""";97.04.00;2;00.02;1.213
75;US-2015-134026;26/04/15;02/05/15;Standard Class;JE-15745;Joel Eaton;Consumer;United States;Memphis;Tennessee;38109;South;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;72.784;1;00.02;-18.196
76;US-2017-118038;09/12/17;11/12/17;First Class;KB-16600;Ken Brennan;Corporate;United States;Houston;Texas;77041;Central;OFF-BI-10004182;Office Supplies;Binders;Economy Binders;1.248;3;00.08;-19.344
77;US-2017-118038;09/12/17;11/12/17;First Class;KB-16600;Ken Brennan;Corporate;United States;Houston;Texas;77041;Central;FUR-FU-10000260;Furniture;Furnishings;"6"" Cubicle Wall Clock. Black";9.708;3;00.06;-58.248
78;US-2017-118038;09/12/17;11/12/17;First Class;KB-16600;Ken Brennan;Corporate;United States;Houston;Texas;77041;Central;OFF-ST-10000615;Office Supplies;Storage;SimpliFile Personal File. Black Granite. 15w x 6-15/16d x 11-1/4h;27.24.00;3;00.02;2.724
79;US-2014-147606;26/11/14;01/12/14;Second Class;JE-15745;Joel Eaton;Consumer;United States;Houston;Texas;77070;Central;FUR-FU-10003194;Furniture;Furnishings;Eldon Expressions Desk Accessory. Wood Pencil Holder. Oak;19.03;5;00.06;-14.475
80;CA-2016-127208;12/06/16;15/06/16;;SC-20770;Stewart Carmichael;Corporate;United States;Decatur;Alabama;35601;South;OFF-AP-10002118;Office Supplies;Appliances;"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";208.16.00;1;0;562.032
81;CA-2016-127208;12/06/16;15/06/16;;SC-20770;Stewart Carmichael;Corporate;United States;Decatur;Alabama;35601;South;OFF-BI-10002309;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;0,718055556;3;0;80.352
82;CA-2014-139451;12/10/14;16/10/14;;DN-13690;Duane Noonan;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10002053;Office Supplies;Art;Premium Writing Pencils. Soft. #2 by Central Association for the Blind;14.09;5;0;4.172
83;CA-2014-139451;12/10/14;16/10/14;;DN-13690;Duane Noonan;Consumer;United States;San Francisco;California;94122;West;OFF-ST-10002370;Office Supplies;Storage;Sortfiler Multipurpose Personal File Organizer. Black;21.39;1;0;62.031
84;CA-2015-149734;03/09/15;08/09/15;;JC-16105;Julie Creighton;Corporate;United States;Durham;North Carolina;27707;South;OFF-EN-10000927;Office Supplies;Envelopes;Jet-Pak Recycled Peel 'N' Seal Padded Mailers;200.984;7;00.02;628.075
85;US-2017-119662;13/11/17;16/11/17;First Class;CS-12400;Christopher Schild;Home Office;United States;Chicago;Illinois;60623;Central;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;230.376;3;00.02;-489.549
86;CA-2017-140088;28/05/17;30/05/17;Second Class;PO-18865;Patrick O'Donnell;Consumer;United States;Columbia;South Carolina;29203;South;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;301.96;2;0;332.156
87;CA-2017-155558;26/10/17;02/11/17;Standard Class;PG-18895;Paul Gonzalez;Consumer;United States;Rochester;Minnesota;55901;Central;TEC-AC-10001998;Technology;Accessories;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;0,860416667;1;0;67.966
88;CA-2017-155558;26/10/17;02/11/17;Standard Class;PG-18895;Paul Gonzalez;Consumer;United States;Rochester;Minnesota;55901;Central;OFF-LA-10000134;Office Supplies;Labels;Avery 511;06.16;2;0;29.568
89;CA-2016-159695;05/04/16;10/04/16;Second Class;GM-14455;Gary Mitchum;Home Office;United States;Houston;Texas;77095;Central;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;158.368;7;00.02;138.572
90;CA-2016-109806;17/09/16;22/09/16;Standard Class;JS-15685;Jim Sink;Corporate;United States;Los Angeles;California;90036;West;OFF-AR-10004930;Office Supplies;Art;Turquoise Lead Holder with Pocket Clip;20.01;3;0;6.633
91;CA-2016-109806;17/09/16;22/09/16;Standard Class;JS-15685;Jim Sink;Corporate;United States;Los Angeles;California;90036;West;TEC-PH-10004093;Technology;Phones;Panasonic Kx-TS550;73.584;2;00.02;82.782
92;CA-2016-109806;17/09/16;22/09/16;Standard Class;JS-15685;Jim Sink;Corporate;United States;Los Angeles;California;90036;West;OFF-PA-10000304;Office Supplies;Paper;Xerox 1995;06.48;1;0;31.104
93;CA-2015-149587;31/01/15;05/02/15;Second Class;KB-16315;Karl Braun;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-PA-10003177;Office Supplies;Paper;Xerox 1999;0,566666667;2;0;62.208
94;CA-2015-149587;31/01/15;05/02/15;Second Class;KB-16315;Karl Braun;Consumer;United States;Minneapolis;Minnesota;55407;Central;FUR-FU-10003799;Furniture;Furnishings;"Seth Thomas 13 1/2"" Wall Clock";53.34.00;3;0;165.354
95;CA-2015-149587;31/01/15;05/02/15;Second Class;KB-16315;Karl Braun;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-BI-10002852;Office Supplies;Binders;Ibico Standard Transparent Covers;32.96;2;0;161.504
96;US-2017-109484;06/11/17;12/11/17;Standard Class;RB-19705;Roger Barcio;Home Office;United States;Portland;Oregon;97206;West;OFF-BI-10004738;Office Supplies;Binders;Flexible Leather- Look Classic Collection Ring Binder;5.682;1;00.07;-3.788
97;CA-2017-161018;09/11/17;11/11/17;Second Class;PN-18775;Parhena Norris;Home Office;United States;New York City;New York;10009;East;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;96.53.00;7;0;405.426
98;CA-2017-157833;17/06/17;20/06/17;First Class;KD-16345;Katherine Ducich;Consumer;United States;San Francisco;California;94122;West;OFF-BI-10001721;Office Supplies;Binders;Trimflex Flexible Post Binders;51.312;3;00.02;179.592
99;CA-2016-149223;06/09/16;11/09/16;Standard Class;ER-13855;Elpida Rittenbach;Corporate;United States;Saint Paul;Minnesota;55106;Central;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;77.88;6;0;225.852
100;CA-2016-158568;29/08/16;02/09/16;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;60610;Central;OFF-PA-10003256;Office Supplies;Paper;Avery Personal Creations Heavyweight Cards;64.624;7;00.02;226.184
101;CA-2016-158568;29/08/16;02/09/16;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;60610;Central;TEC-AC-10001767;Technology;Accessories;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;95.976;3;00.02;-107.973
102;CA-2016-158568;29/08/16;02/09/16;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;60610;Central;OFF-BI-10002609;Office Supplies;Binders;Avery Hidden Tab Dividers for Binding Systems;1.788;3;00.08;-30.396
103;CA-2016-129903;01/12/16;04/12/16;Second Class;GZ-14470;Gary Zandusky;Consumer;United States;Rochester;Minnesota;55901;Central;OFF-PA-10004040;Office Supplies;Paper;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);1,022222222;4;0;117.208
104;US-2015-156867;13/11/15;17/11/15;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;80013;West;TEC-AC-10001552;Technology;Accessories;Logitech K350 2.4Ghz Wireless Keyboard;238.896;6;00.02;-268.758
105;US-2015-156867;13/11/15;17/11/15;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;80013;West;FUR-FU-10004006;Furniture;Furnishings;Deflect-o DuraMat Lighweight. Studded. Beveled Mat for Low Pile Carpeting;102.36.00;3;00.02;-38.385
106;US-2015-156867;13/11/15;17/11/15;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;80013;West;OFF-BI-10002794;Office Supplies;Binders;"Avery Trapezoid Ring Binder. 3"" Capacity. Black. 1040 sheets";36.882;3;00.07;-258.174
107;CA-2017-119004;23/11/17;28/11/17;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;74.112;8;00.02;176.016
108;CA-2017-119004;23/11/17;28/11/17;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-PH-10002844;Technology;Phones;Speck Products Candyshell Flip Case;27.992;1;00.02;20.994
109;CA-2017-119004;23/11/17;28/11/17;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;3.304;1;00.02;10.738
110;CA-2015-129476;15/10/15;20/10/15;Standard Class;PA-19060;Pete Armstrong;Home Office;United States;Orland Park;Illinois;60462;Central;TEC-AC-10000844;Technology;Accessories;Logitech Gaming G510s - Keyboard;339.96;5;00.02;67.992
111;CA-2017-146780;25/12/17;30/12/17;Standard Class;CV-12805;Cynthia Voltz;Corporate;United States;New York City;New York;10035;East;FUR-FU-10001934;Furniture;Furnishings;Magnifier Swing Arm Lamp;41.96;2;0;109.096
112;CA-2016-128867;03/11/16;10/11/16;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener. Blue;75.96;2;0;2.278.800.000
113;CA-2016-128867;03/11/16;10/11/16;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-BI-10003981;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";27.24.00;6;0;133.476
